Time, ManagementArea, Prescription, StandMapCode, EventID, StandAge, StandRank, StandSiteCount, DamagedSites, MgBiomassRemoved, MgBioRemovedPerDamagedHa, CohortsDamaged, CohortsKilled, CohortsKilledByabiebals, CohortsKilledByacernegu, CohortsKilledByacerrubr, CohortsKilledByacersacc, CohortsKilledByacerspic, CohortsKilledBybetualle, CohortsKilledBybetupapy, CohortsKilledByceltis, CohortsKilledByfraxamer, CohortsKilledByfraxnigr, CohortsKilledByfraxpenn, CohortsKilledBylarilari, CohortsKilledByostrvirg, CohortsKilledBypiceglau, CohortsKilledBypicemari, CohortsKilledBypinubank, CohortsKilledBypinuresi, CohortsKilledBypinustro, CohortsKilledBypopubals, CohortsKilledBypopudelt, CohortsKilledBypopugran, CohortsKilledBypoputrem, CohortsKilledByprunpens, CohortsKilledByprunsero, CohortsKilledByprunvirg, CohortsKilledByqueralba, CohortsKilledByquerelli, CohortsKilledByquermacr, CohortsKilledByquerrubr, CohortsKilledBysalix, CohortsKilledBythujocci, CohortsKilledBytiliamer, CohortsKilledByulmuamer, CohortsKilledByulmurubr, 
40, 1, Aspen_Clearcut, 133326, 10431, 0, 607.3, 4, 4, 2125.56, 132.85, 0, 26, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 139393, 10558, 116, 324, 1, 1, 55.96, 13.99, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Clearcut, 129605, 10308, 0, 294.2, 4, 4, 691.56, 43.22, 0, 14, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0, 0, 1, 1, 0, 0, 
40, 1, CNF_SpruceFir, 106541, 10565, 0, 506, 2, 1, 639.16, 159.79, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 113218, 10969, 71, 132, 2, 1, 46.48, 11.62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 128696, 10195, 0, 536, 1, 1, 429.44, 107.36, 0, 6, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 101852, 10769, 0, 482, 2, 2, 1327.44, 165.93, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 
40, 1, Thinning_PineHard, 110337, 10742, 101, 16790, 2, 2, 61.08, 7.64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 
40, 1, Oak_Shelter, 114557, 10037, 96, 540, 1, 1, 57.2, 14.3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 147177, 10806, 0, 480, 4, 3, 1504.32, 125.36, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 100770, 10067, 116, 1496, 1, 1, 70.32, 17.58, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 
40, 1, Oak_Unevenaged, 107769, 10175, 96, 165.3, 5, 5, 217.4, 10.87, 8, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 111539, 10185, 0, 611.3, 4, 4, 1804.76, 112.8, 0, 22, 4, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 115843, 10758, 0, 482.7, 3, 3, 1712.2, 142.68, 0, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
40, 1, Thinning_Aspen, 130317, 10073, 76, 17558, 3, 2, 84.64, 10.58, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 118100, 10550, 58, 254.4, 3, 2, 93.6, 11.7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 119097, 10236, 0, 530.7, 9, 9, 4810.32, 133.62, 0, 65, 10, 0, 2, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 17, 5, 0, 7, 3, 0, 0, 1, 8, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
40, 1, Oak_Shelter, 105569, 11039, 66, 220, 1, 1, 487.04, 121.76, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
40, 1, Thinning_PineHard, 115777, 10888, 96, 16350, 29, 24, 1952.84, 20.34, 85, 3, 0, 0, 9, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 43, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0, 
40, 1, Thinning_PineHard, 121190, 10616, 27, 17025, 5, 1, 22.8, 5.7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_RPine_Clearcut, 104006, 10039, 0, 348, 1, 1, 620.6, 155.15, 0, 12, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 100177, 10123, 121, 17567, 2, 2, 59.64, 7.46, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 
40, 1, Oak_Unevenaged, 105860, 10091, 126, 275.6, 3, 3, 172.04, 14.34, 8, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 112953, 11055, 45, 218.9, 3, 3, 107.28, 8.94, 4, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 119720, 11005, 86, 16207, 2, 2, 1.12, 0.14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 133937, 10646, 96, 304, 1, 1, 23.56, 5.89, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, Hardwoods_Unevenaged, 131349, 10156, 136, 1080, 1, 1, 82.6, 20.65, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 
40, 1, CNF_SpruceFir, 113775, 10163, 0, 538, 2, 2, 1287.56, 160.95, 0, 17, 3, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 141875, 10825, 0, 236.7, 1, 1, 825.04, 206.26, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 144702, 10132, 120, 17556, 11, 3, 139.04, 11.59, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 102873, 10679, 91, 16891, 2, 2, 149.56, 18.7, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 126130, 10701, 0, 570, 1, 1, 629.52, 157.38, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 124480, 11112, 0, 520, 1, 1, 600.96, 150.24, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
40, 1, Aspen_Clearcut, 102451, 10962, 0, 540, 4, 4, 1835.56, 114.72, 0, 27, 0, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
40, 1, Oak_Shelter, 100919, 10712, 76, 236.7, 1, 1, 65.52, 16.38, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 
40, 1, Thinning_RedPine, 114753, 10232, 116, 1400, 1, 1, 29.08, 7.27, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 117774, 10203, 0, 610, 1, 1, 572.84, 143.21, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Pine_Unevenaged, 139103, 10068, 206, 2526.7, 1, 1, 140.96, 35.24, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 110867, 10848, 0, 546.3, 3, 3, 1547.44, 128.95, 0, 17, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 147059, 10492, 112, 17213, 3, 3, 154.32, 12.86, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 110722, 10845, 0, 546.5, 2, 2, 1141.16, 142.65, 0, 10, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, Hardwoods_Unevenaged, 126809, 10368, 96, 364, 1, 1, 100.12, 25.03, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 121923, 11007, 0, 535, 1, 1, 491.44, 122.86, 0, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, LowlandConifer_Clearcut, 132424, 10467, 0, 722.2, 1, 1, 400.44, 100.11, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 101304, 10518, 0, 598, 5, 5, 2325.68, 116.28, 0, 34, 0, 0, 3, 2, 0, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 126661, 10809, 76, 236.7, 1, 1, 107.92, 26.98, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 102163, 10709, 0, 488, 1, 1, 543.88, 135.97, 0, 10, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 110024, 10932, 96, 223.3, 2, 2, 937.72, 117.22, 3, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 147433, 10120, 0, 546, 2, 2, 1181.96, 147.75, 0, 17, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 146957, 11065, 0, 525, 7, 7, 3967.28, 141.69, 0, 56, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 1, 0, 0, 8, 0, 6, 4, 0, 0, 10, 18, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
40, 1, CNF_SpruceFir, 116867, 10551, 0, 508, 1, 1, 524.8, 131.2, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, LowlandConifer_Clearcut, 145069, 10508, 0, 717.8, 3, 3, 1315.08, 109.59, 0, 22, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 11, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 108083, 10204, 0, 532, 4, 4, 2286.84, 142.93, 0, 25, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 109261, 10603, 86, 253.3, 1, 1, 103.8, 25.95, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, JPine_Clearcut, 134185, 10077, 0, 364, 1, 1, 280.08, 70.02, 0, 7, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 111096, 10658, 71, 16920, 2, 2, 72.08, 9.01, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 100815, 10915, 0, 545, 1, 1, 497.12, 124.28, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 131081, 10874, 0, 545, 1, 1, 496.72, 124.18, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 118772, 10587, 116, 324, 1, 1, 74.32, 18.58, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 120750, 10198, 58, 744, 2, 1, 76.4, 19.1, 5, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 
40, 1, CNF_SpruceFir, 115136, 10737, 0, 488, 1, 1, 634.48, 158.62, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
40, 1, Oak_Shelter, 107003, 11086, 69, 211.1, 3, 3, 1359.6, 113.3, 5, 22, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 132527, 10877, 0, 545, 2, 2, 1007.4, 125.93, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 103009, 10370, 0, 610, 2, 2, 1104.48, 138.06, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
40, 1, Aspen_Clearcut, 105278, 10226, 0, 610, 1, 1, 499.56, 124.89, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 131465, 11083, 0, 523.5, 11, 11, 5247.6, 119.26, 0, 49, 2, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 27, 0, 2, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 131389, 10836, 56, 16531, 3, 2, 123.72, 15.47, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 136434, 10464, 116, 17268, 1, 1, 66.76, 16.69, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, JPine_Clearcut, 120839, 10041, 0, 972, 1, 1, 526.72, 131.68, 0, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Aspen_Clearcut, 144074, 11092, 0, 521.3, 4, 4, 2175.28, 135.96, 0, 21, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 114549, 10950, 58, 223.3, 2, 2, 213.96, 26.75, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 
40, 1, Oak_Clearcut, 131664, 10450, 0, 270, 2, 2, 386.84, 48.36, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 138525, 10992, 64, 16244, 8, 6, 111.52, 4.65, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 129123, 10626, 86, 253.3, 1, 1, 102.2, 25.55, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 122211, 10572, 86, 253.3, 1, 1, 85.12, 21.28, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Unevenaged, 113847, 10428, 31, 88.3, 4, 3, 90, 7.5, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 147651, 10970, 99, 16290, 3, 3, 65.48, 5.46, 13, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, LowlandConifer_Clearcut, 114035, 10057, 0, 762.2, 1, 1, 546.88, 136.72, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 117485, 11093, 29, 210.8, 4, 4, 2327.84, 145.49, 3, 22, 1, 0, 1, 0, 0, 0, 5, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 
40, 1, Thinning_PineHard, 147469, 11036, 151, 16189, 2, 2, 78.16, 9.77, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_RPine_Clearcut, 129041, 10128, 0, 348, 1, 1, 567.64, 141.91, 0, 20, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 6, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, CNF_SpruceFir, 105414, 10613, 0, 504, 1, 1, 159.56, 39.89, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Hardwoods_Unevenaged, 136350, 10376, 96, 364, 1, 1, 100.12, 25.03, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, 1, Oak_Shelter, 121826, 11103, 59, 210.8, 4, 4, 2056.16, 128.51, 6, 31, 7, 0, 3, 0, 0, 0, 6, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 1, 0, 
40, 1, Thinning_PineHard, 104179, 10938, 116, 16340, 15, 4, 80.92, 5.06, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
